source,utime,name,name_URL,reaction_count,like_count,comments_count,text
talokkamkun,1409708144,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,199,196,8,"กาลครั้งหนึ่ง ก็ไม่นาน เพิ่งผ่านมานี่เอง อิอิ ความว่า  ชายหนุ่มสามคนเป็นสนิทเพื่อนกัน ชายคนเป็นแรก ""ไอ้ขึ้เมา"" คนที่สองเป็น   ""สิงห์ผยองจอมอมควัน"" ส่วนคนสุดท้ายเป็น ""เกย์คิงพิชิตมาเป็นสิบทั่วสารทิศ""   ทั้งสามเกลอเกิดไม่สบายอย่างมากขึ้นมา ก็เลยไปหาหมอด้วยกัน พอหลังจากหมอตรวจอาการของทุกคนอย่างละเอียดเสร็จ ก็บอกด้วยสีหน้าที่เคร่งเครียดว่า ...   ถ้าทั้งสามทำสิ่งที่ติดกันจนงอมแงมนั้น อีกเพียงแค่ครั้งเดียว.. ครั้งเดียวเท่านั้น คุณจะต้อง"" ตาย "" !!!  ทั้งสามก็ตกตะลึง หน้าซีดเป็นไก่ต้ม แล้วก็เลยพากันออกมาจากคลินิก เพื่อจะกลับบ้าน ในระหว่างทางนั้นเอง ก็มีร้านเหล้าอยู่ แหม!.. มีแสงสี และดนตรีบรรยากาศชั่งครื้นเครงเสียจริง พอชายขี้เมาเห็นเข้าก็อดใจไม่ไหว รีบรี่เข้าไปก่อน ส่วนเพื่อนอีกสองคนที่เหลือ ก็ตามเข้าไปดู แล้วชายขี้เมาสั่งเหล้าของโปรดมาซด อึก อึก อึก..   ไม่เกรงใจใคร แต่ไม่ทันซะใจ ก็ล้มลง ชัก.. ขาดใจตายทันที! โอ้!.. ชายอีกสองคนเห็นเข้าตกใจมากรีบวิ่งออกมานอกร้าน แล้วรีบเผ่นกลับบ้านกันทันที แต่ระหว่างทางนั้นเอง บนพื้นก็มีบุหรี่ครึ่งตัวตกอยู่ ""เกย์หนุ่ม"" จึงหันไปมองหน้า ""เพื่อนขี้ยา"" แล้วบอกด้วยสีหน้า และแววตาที่จริงจังว่า...  ""ถ้าตัวเองก้มโค้งลงไปเก็บบุหรี่นะ ฮึ!.. เอาซี่ วันเนี่ย เราตายพร้อมกัน นะยะ!"""
talokkamkun,1409655741,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,284,283,4,"หญิงสวยกำลังอยู่บนเตียงกับชู้รักคนล่าสุด เมื่อหล่อนได้ยินเสียง สามีเปิดประตูหน้าบ้าน ""เร็วเข้า!"" หล่อนพูด ""ไปยืนที่มุมห้อง"" ว่าแล้วก็ทาน้ำมันทั่วตัวชายหนุ่ม หลังจากนั้นก็โรยแป้งจนขาววอก ""อย่าขยับจนกว่าฉันจะบอก"" หล่อนกระซิบ ""แกล้งทำเป็นรูปปั้นตรงนี้แหละ""   ""นั่นอะไรเหรอที่รัก"" สามีหล่อนถามขณะที่เดินเข้ามาในห้องนอน ""อ๋อ รูปปั้นคะ"" หล่อนตอบโดยไม่มองหน้า ""ครอบครัวสมิธซื้อมาไว้ในห้องนอนพวกเขา ฉันชอบเลยซื้อมาบ้าง""   เขาไม่ได้ว่าอะไรต่อ แล้วก็เข้านอนตามปกติ เช้าวันรุ่งขึ้น เขาลุกไปเข้าห้องครัว สักพักก็กลับมาด้วยแซนวิช กับเบียร์กระป๋อง ""เอ้า กินอะไรซะบ้าง"""
talokkamkun,1409642926,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,178,175,2,"สามีภรรยา คู่หนึ่งกำลังจะไปงาน Halloween Party ซึ่งเป็นงานแฟนซี สวมหน้ากาก แต่ภรรยาเกิดปวดหัวกระทันหัน เลยขออยู่บ้าน และ ให้สามีไปคนเดียว   ตอนแรกๆ สามีก็ไม่ยอมไป แต่ภรรยาก็ไม่อยากให้อาการปวดหัวของตัวเอง ทำให้สามีไม่สนุก ก็เลยบอกไปว่า ""ที่รัก ไม่ต้องเป็นห่วงฉันหรอก เดี๋ยวฉันกินยาแก้ปวดแล้วนอนสักพักก็หายแล้ว สามีก็เลยไปงาน แฟนซีคนเดียว   ฝ่ายภรรยา เมื่อกินยาไปได้สักพัก ก็นอนหลับ เมื่อตื่นขึ้นมา อาการหายปวด ก็หายเป็นปลิดทิ้ง และเนื่องจากว่า งานแฟนซีก็เพิ่งเริ่มไปได้ไม่เท่าไหร่ เจ...้าหล่อนก็เลยคิดจะแอบไป โดยไม่ให้สามีรู้ และเพื่อเป็นการสังเกตุพฤติกรรมของสามีด้วย อีกอย่างหนึ่ง ก็คือว่าสามีเองก็ไม่เคยเห็นชุดแฟนซีของภรรยามาก่อน เลย ทำให้ง่ายมากต่อการสังเกตุ พฤติกรรมของสามีตัวเอง   เมื่อไปถึงที่งาน เจ้าหล่อนก็เห็นสามีตนเองในชุดแฟนซีที่ใส่ก่อนออกจากบ้าน กำลังเต้นรำกับสาวสวย อย่างสนุกสนาน และสาวแต่ละคนที่ขอเต้นรำด้วยก็สวยๆ ทั้งนั้น   เจ้าหล่อนก็แสดงละคร โดยแกล้งเดินไปหา และให้ท่าสามีตัวเองอย่างยั่วยวนที่สุด ฝ่ายชายเห็นดังนั้น ก็ทิ้งคู่ที่ตัวเองกำลังเต้นด้วยอยู่ เดินเข้ามาหาผู้มาใหม่ทันที ทั้งคู่เต้นรำกันไปได้สักพัก ฝ่ายชายก็กระซิบที่ข้างหู ชวนให้สาวเจ้าไปมีอะไรกุ๊กกิ๊กกัน ฝ่ายหญิงก็ OK แล้วก็เดินเข้าไปในรถคันหนึ่ง แล้วก็….เรียบร้อย เสร็จสรรพ ทั้งคู่ โดยที่ต่างฝ่ายยังใส่หน้ากากกันอยู่   เมื่อจะถึงเวลาถอดหน้ากากหลังเที่ยงคืนตามกฎของงานแฟนซีสวมหน้ากาก ฝ่ายภรรยา ก็แอบแวบออกไปก่อน พอกลับถึงบ้านแล้วก็เปลี่ยนชุดนอนอย่างเก่า แกล้งทำเป็นอ่านหนังสืออยู่ที่เตียงนอน ซึ่งเจ้าหล่อนก็อยากจะรู้จริงๆ สามีของหล่อนจะอธิบายเหตุการณ์ที่เกิดขึ้นยังไง   เมื่อสามีกลับไปถึงบ้าน ภรรยาก็ถามขึ้นมาทันที ""งานแฟนซี วันนี้ เป็นอย่างไรบ้างคะ ที่รัก""   สามีตอบ ""ก็เหมือนอย่างเดิมนั้นแหละ ผมไม่ค่อยสนุกนักเมื่อคุณไม่ได้อยู่ด้วย""   ภรรยา : แล้วคุณเต้นเยอะไหมคะ   สามี : โอ ไม่เลยจ๊ะ ผมไม่ได้เต้นสักกะเพลงเดี่ยว ตลอดทั้งงาน ผมพบเพื่อนๆ ของผม แล้วก็ชวนกันเข้าไปเล่นไพ่ อยู่อีกมุมหนึ่งของห้อง แต่ผมบอกได้อย่างเดียวว่า เจ้าหนุ่มที่ขอยืมชุดแฟนซีของผมไป สนุกสุดเหวี่ยงแน่นอน"
talokkamkun,1409640425,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,170,169,3,"มีชายหญิงคู่หนึ่งหลังจาหมั้นหมายกันแล้ว ก้ได้แต่งงานสมใจหมาย   ได้เป็นสามีถรรยา หลังจากที่ฝ่ายสามีได้ทนต่อการกีดกันสารพัดของทางผู้ใหญ่ฝ่ายหญิง เป็นพวกหัวโบราณ หวงลูกสาว ดังนั้นลูกสาวจึง   เป็นคนที่เชื่อฟังบิดามารดาอย่างมากในเรื่องหวงเนื้อหวงตัว   หลังจากที่งานแต่งงานสิ้นสุด ฝ่ายเจ้าบ่าวก็หวังเต็มที่ว่าจะได้แอ้มเจ้าสาวเต็มที่ ในที่สุดครั้งแรกก็ทำให้เจ้าสาวติดใจในลีลาอันแพรวพราวของฝ่ายชาย เกิดขึ้นอย่างงี้ไม่เว้นวันจนฝ่ายชายคางเหลืองทุกค่ำคืนที่ดึ่มด่ำ หลังเลิกงานทุกวันฝ่ายชายต้องท...ำการบ้านทุกวัน ฝ่ายชายเริ่มรู้สึกถึงความเหนื่อยล้า แต่ไม่รู้จะพูดกับฝ่ายภรรยาอย่างไร ในที่สุดก็เกิดความคิดง่ายๆ ขึ้น เลยบอกภรรยาตัวเองว่า ที่รักจ๋า ผมต้องทำงานนะ ไอ้การบ้านที่ผมต้องทำทุกคืนนั้นทำให้ผมอ่อนล้า   ภรรยาตอบ : แหมทีก่อนแต่งนะคุณพยายามอย่างนู้นอย่างนี้ฉันยังไม่ว่าอะไรเลย พอแต่งแล้วก็เป็นเงี้ย   สามี เอางี้แล้วกัน เราจุ๊กกรู้กันวันที่มี ""ร"" แล้วกันนะ   ภรรยาตกลงทันที เริ่มพรุ่งนี้เลยนะคะวันจันทร์    เย็นวันจันทร์ : พอสามีกลับถึงบ้าน ก็เสร็จภรรยาตามที่ได้สัญญาไว้   เย็นวันอังคาร :สามีกลับมาถึงบ้าน ภรรยาก็โถมตัวเข้าใส่ฟัดอย่างไม่เคยมีมาก่อน จนกระทั่งเสร็จภาระกิจ ในใจสามีคิว่าสงสัยพรุ่งนี้วันพุธ พฤหัสคงได้พักซักสองวัน คงดี มิน่าหล่ะวันนี้ฟัดเราซะเต็มที่เลย   พอวันต่อมา สามีดีใจกลับบ้านอย่างสบายใจ คงมีเวลาทำอย่างอื่นบ้าง   เมื่อเปิดประตูบ้านก็ตกใจสุดขีดที่ภรรยา แต่งชุดG string รออยู่   ฝ่ายสามีเกิดสงสัย ขุ่นเคื่องถามฝ่ายหญิงว่า เราตกลงกันแล้วไม่ใช่หรือครับที่รัก ว่าเราจะมีอะไรกันแค่วันที่มี ร ไม่ใช่หรือ   ภรรยา : ดิฮันก็ทราบดีคะ และก็ตกลงกับคุณแล้วด้วย   สามี : แล้วถามกลับไปว่า คุณรู้ไม๊ว่าวันนี้วันอะไร หา มันมี ร ไม๊นั่น   ภรรยา : ก็วันนี้ วัน พรุธ หนิคะ แล้วพรุ่งนี้ก็ วัน พะ รึ หัด คะ!!"
talokkamkun,1409627545,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,190,190,3,มีสามี ภรรยาคู่หนึ่งแต่งงานกันมานานแล้วเลยจำเจกับการมี...แบบเดืมๆ ทั้งคู่จึงมีความเห็นตรงกันว่าจะเปลี่ยนบรรยากาศกัน จึงตัดสินใจไปเช่าโรงแรมแถบชานเมืองแห่งหนึ่ง เพื่อที่จะ...กันอย่างเดียว พอไปถึงที่โรงแรม ทั้งคู่จึงเปิดห้องหนึ่งห้อง บริกรจึงพาทั้งคู่ไปยังห้องที่อยู่ชั้น 2 ทั้งสองจึงเริ่มบรรเลงเพลง...โดยเอาเชือกขึงบนเพดาน   แล้วตกลงกันว่าจะโหนเชือกเข้าหากัน แล้วมา...กันตรงกลางห้องพอดี   ฝ่าย ญ จึงเดินมายืนที่ขอบหน้าต่าง ฝ่าย ช มายืนที่ขอบประตู แล้วทั้งสองก็โหนเข้าหากัน แต่แล้วก็ม...ีเรื่องที่ไม่คาดฝันเกิดขึ้น   ทั้งสองไม่มาเจอกันที่กลางห้อง เพราะฝ่าย ช โหนเลยออกมาที่นอกหน้าต่างแล้วตกลงไปในพงหญ้าที่อยู่ชั้นล่าง ด้วยความอายที่แก้ผ้าหมดจึงไม่กล้าเดินออกมาจากพงหญ้า จึงยืนรอดูท่าที พอดีพนักงานโรงแรมเดินออกมา ฝ่าย ช จึงตะโกนเรียก   ช น้องๆมาช่วยพี่หน่อย   บ๋อย ช่วยอะไรครับพี่   ช. ผมพักอยู่ชั้นบนของที่นี่แล้วพอดีตกลงมาไม่ได้ใส่เสื้อผ้าเลยไม่กล้าเดินออกไป   บ๋อย. ไม่เป็นไรหรอกพี่ตอนนี้ไม่มีใครอยู่แถวนี้หรอก   ช. อ้าวแล้วคนหายไปไหนหมดละ   บ๋อย. อ๋อ...คนเค้าขึ้นไปดูผู้หญิงติดอยู่ที่ลูกบิดประตูบนชั้นสองครับ
talokkamkun,1409552364,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,291,290,10,"ชายหนุ่มกำลังนั่งอยู่ในบาร์ แล้วเหลือบไปเห็นสาวสวย เดินเกาะแขนไป   กับชายแก่น่าเกลียดคนหนึ่ง บาร์เทนเดอร์บอกว่าหล่อนเป็นโสเภณี เขา   เฝ้าดูเธอตลอดเวลา เธอน่ารักจริงๆ   คืนต่อมา เขามาเฝ้ารอเธอ คราวนี้เธอมาคนเดียว พ่อหนุ่มของเราใจเต้น   ระรัว รีบเข้าไปหา ""คุณทำงานอย่างว่าจริงหรือครับ"" ...   ""ใช่ แล้วทำไมหล่ะสุดหล่อ""   ""อืม ว่าแต่ว่าคุณคิดราคายังไงหล่ะ""   ""100เหรียญ สำหรับการใช้มือ""   ""โอ้โห 100เหรียญสำหรับใช้มือ จะบ้าเหรอ""   ""เห็นเฟอร์รารีที่จอดอยู่นั่นไหม ฉันซื้อมันด้วยเงินสด จากการใช้มือ รับรองว่าคุณต้องพอใจ""   หนุ่มของเราคิดอยู่สักพัก แล้วกัดฟันไปกับหล่อน แล้วเขาก็พบกับความสุข   จากมือของหล่อน สุขยิ่งกว่าการร่วมเพศที่เขาเคยมีมาในชีวิต   คืนต่อมาเขากลับมาพบหล่อน แล้วชักชวนโดยไม่รีรอ   หล่อนพูดยิ้ม ""500เหรียญ สำหรับการใช้ปาก""   ""500เหรียญ พูดเล่นหรือเปล่า ไม่เอาน่าคนสวย""   ""เห็นตึก 12 ชั้นฝั่งตรงข้ามไหม ฉันซื้อด้วยเงินสดที่ได้จากการใช้ปากของฉัน""   หนุ่มของเราก็กัดฟันไปกับหล่อนจนได้ แล้วเขาก็พบกับความสุขที่สุดในชีวิต เขาเกือบขาดใจถึงสองครั้ง   คืนต่อมา เขามารอเธอตั้งแต่เย็น ทันทีที่เธอมา เขาแทบวิ่งเข้าไปหาเธอ   ""ผมติดกับคุณแล้วที่รัก คุณวิเศษที่สุด ผมต้องจ่ายเท่าไหร่สำหรับการร่วมเพศกันจริงๆ""   หล่อนจูงมือเขาออกมาข้างนอก แล้วชี้ไปที่แมนฮัตตัน   ชายหนุ่มตาเหลือก ""คุณซื้อเกาะแมนฮัตตันทั้งเกาะเลยเหรอ""   หล่อนส่ายหน้า แล้วยิ้ม ""ถ้าชั้นเป็นผู้หญิงจริงๆแล้วละก็ ฉันคงเป็นเจ้าของเกาะนั่นไปแล้ว"
talokkamkun,1409539885,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,155,153,5,"กระทาชายนายหนึ่งชวนแฟนสาวสวยหุ่นเซ็กซี่ขับรถกินลมบนถนนบางนาตราด   ระหว่างที่ขับรถ สองหนุ่มสาวต่างพูดจาประสาคู่เดตกัน   ขับมารัหว่างทางขณะที่มีแดดรำไรใกล้พระอาทิตย์ตก สาวเจ้าเกิดมีอารมณ์พิศวาส จึงเอยกับชายหนุ่มว่า   เรามาทำอะไรสนุกๆกันไหม พูดแล้วสาวเจ้าก็จัดการกับเสื้อผ้าเจ้าหล่อนพร้อมกับ........กอดชายหนุ่มขณะขับรถ เจ้าหนุ่มกลัวน้อยหน้า จึงได้จัดการกับเสื้อผ้าตัวเองด้วยเช่นกัน   ขณะที่ทั้งคู่แสดงบทรักกันได้พอสมควร เจ้าหนุ่มเกิดอาการเกร็งอย่างสุดขีด ทำให้ขับรถตกถนนพลิกไปหลายตลบ ไปห...ยุดนิ่งที่ใต้ต้นไม้   สักพักสาวเจ้าได้สติพยายามตะเกียกตะกายออกจากรถได้ ส่วนเพื่อนหนุ่มยังคงติอยู่ถายใน   เจ้าหนุ่มจึงร้อง ""ที่รักช่วยไปตามคนมาช่วยผมด้วยผมออกจากรถเองไม่ได้""   ด้วยอารามตกใจสาวเจ้านึกได้ว่าไม่ได้ใส่เสื้อผ้า จึงหันไปหยิบรองเท้าเจ้าหนุ่มที่ตกอยู่ข้างมาปิดของสงวน ก่อนวิ่งมาริมถนน   ขณะนั้นตำรวจผู้เห็นเหตุการได้รีบขับรถมาเพื่อช่วยผู้ประสพอุบัติเหตุ   สาวเจ้าเมื่อเห็นตำรวจได้ร้องขึ้นด้วยเสียงอันดังว่า ""ช่วยด้วย .......ช่วยด้วยแฟนหนูติดอยู่ข่างในค่ะ""   คุณตำรวจได้ยินเสียงรีบออกจากรถ พร้อมกับจ้องมองไปที่รองเท้าแฟนหนุ่มพร้อมกับพูดด้วยเสียงอาลัยว่า ""โอ .... ถ้าแฟนคุณติดจนเหลือแต่รองเท้าผมคงช่วยคุณไม่ได้แล้ว """
talokkamkun,1409530194,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,223,222,6,"มีเศรษฐีชาวจีนคนหนึ่งรวยมากแต่ยังไม่มีภรรยา เนื่องจากหญิงที่จะมาเป็นภรรยาจะต้องมีเส้นผมและขนทุกเส้นในร่างกายจะต้องเป็นสีทอง ค้นหามานานจนแก่ก็ไม่พบหญิงสาวในลักษณะที่ว่าเสียที จึงป่าวประกาศหาหญิงสาวนั้นโดยจะมีรางวัลให้อย่างงามและจะแต่งงานด้วย หลังจากประกาศแล้วมีสาวนางหนึ่งลงทุนไปย้อมผมและขนเป็นสีทองทั้งตัวแล้วก็มาสมัครปรากฎว่าเศรษฐีหลงเชื่อคิดว่าเป็นจริงชอบใจเป็นอย่างมากจึงตกลงแต่งงานด้วย หลังจากนั้นไม่นานผมและขนที่เป็นสีทองก็เริ่มกลายเป็นสีดำดังเดิม เศรษฐีเริ่มรู้ตัวว่าโดนหลอก...จึงไปฟ้องร้องกับท่านเปาปุ้นจิ้นให้ช่วยลงโทษเมียตัวเอง เมื่อท่านเปาทราบเรื่องจึงนัดหมายให้ทั้งสองมาพบกันที่ศาล เมื่อทั้งคู่มาถึงศาล หญิงสาวได้เตรียมไข่ไก่มาด้วย 1ใบ ถึงเวลาเปิดศาลท่านเปาก็เดินออกมา ในจังหวะนั้นหญิงสาวได้ปาไข่ที่อยู่ในมือไปโดนเบ้าตาท่านเปาอย่างจัง ท่านเปารู้สึกเสียหน้ามากจึงสั่งปิดศาลอีก2วันค่อยมาว่ากันใหม่.... 2วันต่อมาถึงเวลาเปิดศาล ท่านเปาก็ออกมาพร้อมกับเบ้าตาที่เขียวคล้ำและได้เริ่มสอบสวนหญิงสาวทันที   ท่านเปา""จริงหรือที่เจ้าไปหลอกเศรษฐีสามีของเจ้า""   หญิงสาว""ไม่จริงเจ้าค่ะ""ตอบด้วยความมั่นใจ   ท่านเปา""เพราะอะไรเจ้าถึงตอบว่าไม่จริง""   หญิงสาว""ท่านลองคิดดูนะเจ้าค่ะ เบ้าตาท่านถูกไข่ใบเดียวปาใส่แค่ครั้งเดียวเบ้าตาท่านยังเปลี่ยนสีได้ แล้วอีฉันล่ะเจ้าค่ะท่านต้องเห็นใจนะเจ้าค่ะ ถูกไฃ่กระแทกทุกวัน ครั้งล่ะ2ใบ ผู้หญิงตัวเล็กๆอย่างอีฉันจะทนได้ไง เส้นผมกับขนมันก็ต้องเปลี่ยนสีเป็นธรรมดาชิเจ้าค่ะ""   ท่านเปา""???"""
talokkamkun,1409487064,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,210,209,5,"มีขุนโจรอยู่รายหนึ่ง เป็นนักปล้น จี้ ข่มขืน จอมโหดที่ยึดมั่นในกฎกติกา   คือสุดท้ายต้องข่มขืน อยู่มาวันหนึ่ง โจรจอมโหดรายนี้ได้มีโอกาสเข้ามาปล้นในวัง..   เจ้าหญิงมาพบเข้า เจ้าหญิงองค์นี้มีแม่นมแก่ๆอยู่คนหนึ่ง ซึ่งเป็นสาวพรหมจรรย์   แต่อายุปาเข้าไป 80  ...  หลังจากโจรปล้นเสร็จเรียบร้อย แม่นมจะต้องถูกโจรข่มขืน เจ้าหญิงสงสาร   แม่นมเป็นอย่างมาก เพราะแก่มากแล้วจึงขอร้องโจร  เจ้าหญิง ""อย่าข่มขืนแม่นมเลย แกแก่มากแล้ว นึกว่าสงสารคนแก่สักคนเถอะ""  ยังไม่ทันที่โจรจะตอบ แม่นมกลัวจะเปลี่ยนเป็นอย่างอื่นรีบพูดสวนมาทันทีว่า  ""ไม่ได้หรอกเพคะ กฎต้องเป็นกฎ"""
talokkamkun,1409376136,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,207,207,2,"หญิงสาวผู้หนึ่งพาร่างกายอันสะบักสะบอมขึ้นไปบนโรงพัก   หญิงสาว : ""เอ่อ..หนูถูกข่มขืนค่ะ""   ร้อยเวร : ""ที่ไหนครับ เมื่อไหร่ ?""   หญิงสาว : ""เมื่อคืนนี้คะ ที่ในป่าข้างทาง""   ร้อยเวร : ""แล้วมันทำอะไรคุณบ้าง"" ...   หญิงสาว : ""คือว่า มันมากัน 3 คนค่ะ มันเจอดิฉันในซอยเปลี่ยว   แล้วมันก็ลากดิฉันไปในป่าข้างทาง ดิฉันก็ดิ้นสุดฤทธิ์เลยคะ ตอนที่พวกมันกำลังทำ   พอดีมือปัดไปโดนไม้ท่อนหนึ่งเข้าอันใหญ่เหมาะมือพอดี ดิฉันจึงค่อยๆหยิบมันขึ้นมาค่ะ ""   ร้อยเวร : ""แล้วคุณก็หวดลงไปที่คนร้ายเต็มแรงเลยใช่มั๊ย...! ""   หญิงสาว : ""อ๋อ....เปล่าค่ะ ดิฉันเห็นว่ามันอันกำลังดีเลย..เอามาหนุนหัวค่ะ"""
talokkamkun,1409362029,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,251,251,4,"บ่ายวันหนึ่งขณะที่ Superman กำลังเหาะอยู่บนท้องฟ้าเพื่อจะไปให้ทันเวลาที่นัดกับ Batman ไว้ ทันใดนั้นก็เหลือบไปเห็น Wonder Woman กำลังนอนแก้ผ้าอาบแดดอยู่ Superman ก็บอกกับตัวเองว่า "" หุ่นน่าฟัดเหลือเกิน นอนหงายแบบนี้ ต้องแวะลงไปแอ้มซะหน่อย "" แล้วก็ลงไปจัดการภารกิจอย่างรวดเร็ว เสร็จแล้วก็เหาะหนีไป ด้วยความเร็วของ Superman ทำให้แม้แต่ Wonder Woman ก็ไม่รู้ว่าเกิดอะไรขึ้น เธอตกใจมากจึงพูดขึ้นมาว่า """
talokkamkun,1409357645,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,209,209,5,"ชายหนุ่มไปหาหมอ ด้วยโรคประจำตัว คือ ปวดหัวข้างเดียว หรือไมเกรน จากการตรวจของหมอพบว่า คนไข้ของเขาเป็นไมเกรน ซึ่งไม่อาจรักษาได้   ""ฟังนะ"" หมอพูด ""ผมก็เป็นไมเกรนเหมือนกัน ผมมี คำแนะนำให้คุณ ซึ่งผมใช้ได้ผลกับตัวเอง โดยไม่มีในตำราเล่มไหนทั้งนั้น""   ""เมื่อผมปวดหัวแบบไมเกรน ผมจะรีบกลับบ้าน แช่น้ำร้อนในอ่างอาบน้ำ ให้ภรรยาผมขัดตัวให้ โดยใช้น้ำที่ร้อนที่สุดที่ทนได้ หลังจากนั้นผมจะพาเธอเข้าห้องนอน แล้วก็มีเซ็กซ์กับหล่อน แม้ว่าตอนนั้นผมจะปวดหัวมากแค่ไหนก็ตาม หลังจากนั้นอาการปวดจะหายเป็นปลิ...ดทิ้ง ลองทำดู แล้วกลับมาหาผมเดือนหน้า""   หนึ่งเดือนต่อมา ชายหนุ่มคนเดิมเข้าพบหมอ ด้วยความปิติยินดี ""หมอ..คุณหมอ ผมหายแล้ว ผมหายจากไมเกรนที่ผมเป็นมาตั้ง 17 ปี คำแนะนำคุณได้ผลจริงๆ เป็นครั้งแรกที่ผมหายจากไมเกรนได้""   ""ดีมาก"" คุณหมอพูดยิ้มๆ ""ผมดีใจที่ช่วยคุณได้""   ""แต่คุณหมอครับ..."" ชายหนุ่มตบท้าย ""อ่างอาบน้ำบ้านคุณหมอนี่ สวยจริงๆเลยครับ"""
talokkamkun,1409303763,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,253,252,5,"หนุ่มสาวคู่หนึ่งปิ๊งกันที่บาร์ หลังจากทำความสนิทสนมกันพักหนึ่ง ทั้งคู่ก็ตกลงไปดื่มต่อที่คอนโดของสาวน้อย   หลังจากการดื่มอีกนิดหน่อย ฝ่ายชายก็ถอดเสื้อของตัวเองออก แล้วไปล้างมือ หลังจากนั้นเขาถอดถุงเท้า แล้วก็ไปล้างมืออีกรอบ   สาวมองหน้าเขาแล้วพูดว่า ""คุณต้องเป็นหมอฟันแน่ๆเลย"" เขามองหน้าหล่อนงงๆ ""ใช่...แต่เอ๊ะคุณรู้ได้ยังไง""   สาวอมยิ้มแล้วตอบ ""ง่ายมาก คุณล้างมือตลอดเวลา""   หลังจากนั้นสิ่งๆต่างก็เกิดขึ้นเป็นลำดับ เธอจูงเขาไปที่เตียง แล้วก็ <<<เซ็นเซอร์>>> ...   เวลาผ่านไปนานพอสมควร ฝ่ายหญิงก็พูดขึ้นอีกว่า ""คุณจะต้องเป็นหมอฟันที่เก่งมากๆทีเดียว""   หมอฟันยิ่งสงสัยหนัก ""ใช่! ใช่! ผมเป็นหมอฟันที่เก่งมาก แต่คุณทำให้ผมแปลกใจมาก คุณรู้ได้ยังไง""   สาวเจ้าตอบกลับมา ""ง่ายมาก คุณทำได้เบามาก ฉันไม่รู้สึกอะไรเลย"""
talokkamkun,1409300177,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,159,159,4,"มีรายการแม่บ้านสมองไวรายการหนึ่ง ได้เชิญแม่บ้านมาตอบคำถามเพื่อชิงรางวัล เป็นคำถามเกี่ยวกับเคล็ดลับในครัวทั้งหลายแหล่ ครั้งหนึ่งทางรายการได้ตั้งคำถามให้แม่บ้านที่เชิญมาว่า ""โซเดียมคลอไรด์เป็นชื่อวิทยาศาสตร์ของสารชนิดหนึ่งที่แม่บ้านจำเป็นต้องใช้ อยากทราบว่าแม่บ้านเรียกกันทั่วไปว่าอย่างไร?""   แม่บ้านทุกคนที่มาออกรายการต่างพากันงง เนื่องจากไม่ได้เรียนทางด้านวิทยาศาสตร์เลยไม่รู้ว่า คำตอบคือ เกลือแกงที่ใช้ปรุงรส ต่างก็ทำหน้างงๆๆ   พิธีกรก็เลยใบ้เพิ่มเติมว่า ""ก็ที่แม่บ้านใส่ใข่ให้สามีทุกเช้านั่นแหละครับ"""
